time,halfW01,d0,d1,d2,d3
2.934,0.8307,0,0,0,0
0.335,0.8401,1,3,3,1
0.367,0.8413,1,3,3,1
0.401,0.8424,1,3,3,1
0.434,0.8430,1,3,3,1
0.467,0.8441,1,3,3,1
0.501,0.8452,1,3,3,1
0.534,0.8458,1,3,4,1
0.568,0.8469,1,3,4,1
0.601,0.8480,1,3,4,1
0.634,0.8485,1,3,4,1
0.667,0.8496,1,3,4,1
0.701,0.8506,1,3,4,1
0.734,0.8511,1,3,4,2
0.768,0.8521,1,3,4,2
0.801,0.8531,1,3,4,2
0.834,0.8536,1,3,4,2
0.867,0.8546,1,3,4,2
0.901,0.8556,1,3,4,2
0.934,0.8561,1,3,4,2
0.968,0.8570,1,3,4,2
1.001,0.8579,1,3,4,2
1.034,0.8584,1,3,4,2
1.068,0.8593,1,3,4,2
1.101,0.8602,1,3,4,2
1.134,0.8606,1,3,4,2
1.167,0.8615,1,3,4,2
1.201,0.8623,1,3,4,2
1.234,0.8627,1,3,4,2
1.267,0.8635,1,3,4,2
1.301,0.8643,1,3,4,2
1.334,0.8647,1,3,4,2
1.367,0.8655,1,3,4,2
1.401,0.8663,1,3,4,2
1.434,0.8667,1,3,4,2
1.468,0.8674,1,3,4,2
1.501,0.8682,1,3,4,2
1.534,0.8685,1,3,4,2
1.567,0.8692,1,3,4,2
1.601,0.8700,1,3,4,2
1.634,0.8703,1,3,4,2
1.668,0.8710,0,0,0,0
1.701,0.8717,0,0,0,0
1.734,0.8720,0,0,0,0
1.767,0.8726,0,0,0,0
1.800,0.8733,0,0,0,0
1.834,0.8736,0,0,0,0
1.867,0.8742,0,0,0,0
1.901,0.8748,0,0,0,0
1.934,0.8751,0,0,0,0
1.967,0.8757,0,0,0,0
2.001,0.8763,0,0,0,0
2.034,0.8766,0,0,0,0
2.067,0.8771,0,0,0,0
2.101,0.8777,0,0,0,0
2.134,0.8780,0,0,0,0
2.167,0.8785,0,0,0,0
2.201,0.8790,0,0,0,0
2.234,0.8793,0,0,0,0
2.267,0.8798,0,0,0,0
2.300,0.8803,0,0,0,0
2.334,0.8805,0,0,0,0
2.368,0.8810,0,0,0,0
2.401,0.8815,0,0,0,0
2.434,0.8817,0,0,0,0
2.467,0.8822,0,0,0,0
2.501,0.8826,0,0,0,0
2.534,0.8828,0,0,0,0
2.567,0.8832,0,0,0,0
2.601,0.8836,0,0,0,0
2.634,0.8838,0,0,0,0
2.668,0.8842,0,0,0,0
2.701,0.8846,0,0,0,0
2.734,0.8847,0,0,0,0
2.768,0.8851,0,0,0,0
2.801,0.8854,0,0,0,0
2.835,0.8856,0,0,0,0
2.867,0.8859,0,0,0,0
2.901,0.8862,0,0,0,0
2.934,0.8863,0,0,0,0
2.967,0.8865,0,0,0,0
3.001,0.8868,0,0,0,0
3.034,0.8869,0,0,0,0
3.067,0.8871,0,0,0,0
3.101,0.8873,0,0,0,0
3.134,0.8874,0,0,0,0
3.167,0.8875,0,0,0,0
3.201,0.8877,0,0,0,0
3.234,0.8877,0,0,0,0
3.267,0.8878,0,0,0,0
3.301,0.8879,0,0,0,0
3.334,0.8879,0,0,0,0
3.367,0.8879,0,0,0,0
3.401,0.8879,0,0,0,0
3.434,0.8879,0,0,0,0
3.467,0.8879,0,0,0,0
3.501,0.8878,0,0,0,0
3.534,0.8878,0,0,0,0
3.567,0.8877,0,0,0,0
3.601,0.8875,0,0,0,0
3.634,0.8874,0,0,0,0
3.667,0.8872,0,0,0,0
3.701,0.8870,0,0,0,0
3.734,0.8869,0,0,0,0
3.767,0.8866,0,0,0,0
3.800,0.8863,0,0,0,0
3.834,0.8862,0,0,0,0
3.868,0.8858,0,0,0,0
3.901,0.8854,0,0,0,0
3.934,0.8852,0,0,0,0
3.968,0.8848,0,0,0,0
4.001,0.8843,0,0,0,0
4.034,0.8841,0,0,0,0
4.067,0.8836,0,0,0,0
4.101,0.8831,0,0,0,0
4.134,0.8828,0,0,0,0
4.167,0.8822,0,0,0,0
4.201,0.8816,0,0,0,0
4.234,0.8813,0,0,0,0
4.270,0.8807,0,0,0,0
4.301,0.8801,0,0,0,0
4.334,0.8797,0,0,0,0
4.367,0.8791,0,0,0,0
4.401,0.8784,0,0,0,0
4.434,0.8780,0,0,0,0
4.467,0.8773,0,0,0,0
4.501,0.8766,0,0,0,0
4.534,0.8763,0,0,0,0
4.568,0.8755,0,0,0,0
4.601,0.8748,0,0,0,0
4.634,0.8744,0,0,0,0
4.667,0.8737,0,0,0,0
4.701,0.8729,0,0,0,0
4.734,0.8726,0,0,0,0
4.767,0.8718,0,0,0,0
4.801,0.8711,0,0,0,0
4.834,0.8707,0,0,0,0
4.867,0.8700,0,0,0,0
4.901,0.8692,0,0,0,0
4.934,0.8689,0,0,0,0
4.967,0.8681,0,0,0,0
5.001,0.8674,0,0,0,0
5.033,0.8671,0,0,0,0
5.070,0.8664,0,0,0,0
