time,halfW01,d0,d1,d2,d3
2.934,0.7749,0,0,0,0
0.334,0.7871,1,3,3,1
0.348,0.7879,1,3,3,1
0.391,0.7894,1,3,3,1
0.425,0.7910,1,3,3,2
0.458,0.7917,1,3,3,2
0.491,0.7932,1,3,3,2
0.524,0.7947,1,3,3,2
0.558,0.7954,1,3,3,2
0.592,0.7969,1,3,3,2
0.623,0.7983,1,3,3,2
0.658,0.7990,1,3,3,2
0.691,0.8004,1,3,3,2
0.725,0.8017,1,3,3,2
0.758,0.8024,1,3,3,2
0.791,0.8037,1,3,3,2
0.824,0.8049,1,3,3,2
0.858,0.8055,1,3,3,2
0.891,0.8067,1,3,3,2
0.924,0.8079,1,3,3,2
0.959,0.8084,1,3,3,2
0.991,0.8095,1,3,3,2
1.025,0.8105,1,3,3,2
1.058,0.8110,1,3,3,2
1.091,0.8120,1,3,3,2
1.124,0.8129,1,3,3,2
1.159,0.8134,1,3,3,2
1.191,0.8143,1,3,3,2
1.225,0.8151,1,3,3,2
1.258,0.8155,1,3,3,2
1.292,0.8162,1,3,3,2
1.324,0.8169,1,3,3,2
1.357,0.8173,1,3,3,2
1.391,0.8179,1,3,3,2
1.424,0.8185,1,3,3,2
1.458,0.8188,1,3,3,2
1.490,0.8193,1,3,3,2
1.525,0.8198,1,3,3,2
1.557,0.8201,1,3,3,2
1.591,0.8205,1,3,3,2
1.622,0.8209,1,3,3,2
1.658,0.8211,0,0,0,0
1.691,0.8215,0,0,0,0
1.725,0.8218,0,0,0,0
1.908,0.8228,0,0,0,0
1.929,0.8228,0,0,0,0
1.956,0.8229,0,0,0,0
1.997,0.8230,0,0,0,0
2.030,0.8231,0,0,0,0
2.063,0.8231,0,0,0,0
2.096,0.8231,0,0,0,0
2.129,0.8231,0,0,0,0
2.163,0.8231,0,0,0,0
2.197,0.8231,0,0,0,0
2.229,0.8231,0,0,0,0
2.262,0.8230,0,0,0,0
2.297,0.8229,0,0,0,0
2.330,0.8228,0,0,0,0
2.363,0.8227,0,0,0,0
2.397,0.8226,0,0,0,0
2.431,0.8225,0,0,0,0
2.462,0.8223,0,0,0,0
2.497,0.8222,0,0,0,0
2.529,0.8220,0,0,0,0
2.563,0.8217,0,0,0,0
2.596,0.8216,0,0,0,0
2.628,0.8214,0,0,0,0
2.662,0.8211,0,0,0,0
2.695,0.8210,0,0,0,0
2.728,0.8207,0,0,0,0
2.764,0.8204,0,0,0,0
2.799,0.8202,0,0,0,0
2.827,0.8199,0,0,0,0
2.867,0.8195,0,0,0,0
2.899,0.8193,0,0,0,0
2.930,0.8190,0,0,0,0
2.962,0.8186,0,0,0,0
2.995,0.8184,0,0,0,0
3.029,0.8180,0,0,0,0
3.062,0.8175,0,0,0,0
3.098,0.8173,0,0,0,0
3.124,0.8169,0,0,0,0
3.162,0.8164,0,0,0,0
3.195,0.8162,0,0,0,0
3.229,0.8157,0,0,0,0
3.264,0.8152,0,0,0,0
3.295,0.8150,0,0,0,0
3.328,0.8145,0,0,0,0
3.363,0.8140,0,0,0,0
3.396,0.8137,0,0,0,0
3.429,0.8132,0,0,0,0
3.462,0.8126,0,0,0,0
3.497,0.8124,0,0,0,0
3.530,0.8118,0,0,0,0
3.563,0.8112,0,0,0,0
3.597,0.8109,0,0,0,0
3.630,0.8104,0,0,0,0
3.660,0.8098,0,0,0,0
3.694,0.8095,0,0,0,0
3.727,0.8089,0,0,0,0
3.763,0.8082,0,0,0,0
3.797,0.8079,0,0,0,0
3.834,0.8073,0,0,0,0
3.862,0.8067,0,0,0,0
3.893,0.8063,0,0,0,0
3.930,0.8057,0,0,0,0
3.963,0.8052,0,0,0,0
3.996,0.8053,0,0,0,0
4.029,0.8054,0,0,0,0
4.063,0.8055,0,0,0,0
4.097,0.8055,0,0,0,0
4.128,0.8056,0,0,0,0
4.163,0.8057,0,0,0,0
4.196,0.8057,0,0,0,0
4.233,0.8058,0,0,0,0
4.265,0.8059,0,0,0,0
4.296,0.8059,0,0,0,0
4.328,0.8060,0,0,0,0
4.363,0.8060,0,0,0,0
4.397,0.8061,0,0,0,0
4.430,0.8061,0,0,0,0
4.463,0.8062,0,0,0,0
4.497,0.8062,0,0,0,0
4.530,0.8062,0,0,0,0
4.562,0.8062,0,0,0,0
4.597,0.8063,0,0,0,0
4.630,0.8063,0,0,0,0
4.662,0.8063,0,0,0,0
4.697,0.8063,0,0,0,0
4.728,0.8063,0,0,0,0
4.762,0.8063,0,0,0,0
4.796,0.8063,0,0,0,0
4.830,0.8063,0,0,0,0
4.863,0.8063,0,0,0,0
4.896,0.8063,0,0,0,0
4.928,0.8063,0,0,0,0
4.963,0.8063,0,0,0,0
4.995,0.8062,0,0,0,0
5.030,0.8062,0,0,0,0
5.065,0.8062,0,0,0,0
5.096,0.8062,0,0,0,0
5.130,0.8061,0,0,0,0
5.162,0.8061,0,0,0,0
5.197,0.8060,0,0,0,0
5.229,0.8060,0,0,0,0
5.263,0.8059,0,0,0,0
5.297,0.8059,0,0,0,0
5.330,0.8058,0,0,0,0
5.362,0.8058,0,0,0,0
5.396,0.8057,0,0,0,0
5.428,0.8056,0,0,0,0
5.462,0.8055,0,0,0,0
5.496,0.8055,0,0,0,0
5.531,0.8054,0,0,0,0
5.563,0.8053,0,0,0,0
5.597,0.8053,0,0,0,0
5.629,0.8052,0,0,0,0
5.662,0.8050,0,0,0,0
5.696,0.8050,0,0,0,0
5.730,0.8049,0,0,0,0
5.762,0.8047,0,0,0,0
5.800,0.8046,0,0,0,0
5.829,0.8046,0,0,0,0
5.862,0.8044,0,0,0,0
5.898,0.8044,0,0,0,0
5.930,0.8042,0,0,0,0
5.963,0.8041,0,0,0,0
5.995,0.8041,0,0,0,0
6.029,0.8039,0,0,0,0
6.064,0.8038,0,0,0,0
6.096,0.8037,0,0,0,0
6.129,0.8036,0,0,0,0
6.163,0.8034,0,0,0,0
6.196,0.8033,0,0,0,0
6.229,0.8032,0,0,0,0
6.263,0.8030,0,0,0,0
6.296,0.8029,0,0,0,0
6.329,0.8027,0,0,0,0
6.363,0.8025,0,0,0,0
6.396,0.8024,0,0,0,0
6.430,0.8023,0,0,0,0
6.462,0.8021,0,0,0,0
6.496,0.8020,0,0,0,0
6.529,0.8018,0,0,0,0
6.562,0.8016,0,0,0,0
6.597,0.8015,0,0,0,0
6.630,0.8013,0,0,0,0
6.662,0.8011,0,0,0,0
6.696,0.8010,0,0,0,0
6.729,0.8007,0,0,0,0
6.763,0.8005,0,0,0,0
6.797,0.8004,0,0,0,0
6.828,0.8002,0,0,0,0
6.864,0.7999,0,0,0,0
6.896,0.7998,0,0,0,0
6.930,0.7996,0,0,0,0
6.963,0.7993,0,0,0,0
