time,halfW01,d0,d1,d2,d3
2.904,0.7163,0,1,1,0
0.333,0.7252,1,3,3,1
0.365,0.7257,1,3,3,1
0.398,0.7268,1,3,3,1
0.431,0.7279,1,3,3,1
0.465,0.7284,1,3,3,1
0.498,0.7295,1,3,3,1
0.531,0.7305,1,3,4,1
0.564,0.7311,1,3,4,1
0.598,0.7321,1,3,4,1
0.632,0.7332,1,3,4,1
0.664,0.7337,1,3,4,1
0.699,0.7347,1,3,4,1
0.732,0.7357,1,3,4,1
0.765,0.7362,1,3,4,1
0.797,0.7372,1,3,4,1
0.831,0.7382,1,3,4,1
0.865,0.7387,1,3,4,1
0.899,0.7397,1,3,4,1
0.931,0.7406,1,3,4,1
0.964,0.7411,1,3,4,1
0.999,0.7420,1,3,4,1
1.031,0.7430,1,3,4,1
1.065,0.7434,1,3,4,1
1.099,0.7443,1,3,4,1
1.132,0.7452,1,3,4,1
1.166,0.7456,1,3,4,1
1.198,0.7465,1,3,4,1
1.232,0.7474,1,3,4,1
1.265,0.7478,1,3,4,1
1.299,0.7486,1,3,4,1
1.331,0.7495,1,3,4,1
1.365,0.7499,1,3,4,1
1.398,0.7507,1,3,4,1
1.431,0.7515,1,3,4,1
1.465,0.7519,1,3,4,1
1.498,0.7527,1,3,4,1
1.532,0.7534,1,3,4,1
1.566,0.7538,1,3,4,1
1.598,0.7546,1,3,4,1
1.632,0.7553,1,3,4,1
1.665,0.7557,0,0,0,0
1.698,0.7564,0,0,0,0
1.733,0.7571,0,0,0,0
1.764,0.7575,0,0,0,0
1.800,0.7581,0,0,0,0
1.831,0.7588,0,0,0,0
1.864,0.7592,0,0,0,0
1.898,0.7598,0,0,0,0
1.931,0.7605,0,0,0,0
1.965,0.7608,0,0,0,0
1.999,0.7615,0,0,0,0
2.031,0.7621,0,0,0,0
2.065,0.7624,0,0,0,0
2.098,0.7630,0,0,0,0
2.131,0.7636,0,0,0,0
2.165,0.7639,0,0,0,0
2.198,0.7645,0,0,0,0
2.233,0.7651,0,0,0,0
2.266,0.7654,0,0,0,0
2.298,0.7660,0,0,0,0
2.333,0.7666,0,0,0,0
2.365,0.7668,0,0,0,0
2.399,0.7674,0,0,0,0
2.431,0.7679,0,0,0,0
2.464,0.7682,0,0,0,0
2.498,0.7687,0,0,0,0
2.531,0.7693,0,0,0,0
2.565,0.7695,0,0,0,0
2.598,0.7701,0,0,0,0
2.633,0.7706,0,0,0,0
2.665,0.7708,0,0,0,0
2.700,0.7713,0,0,0,0
2.731,0.7718,0,0,0,0
2.766,0.7721,0,0,0,0
2.798,0.7725,0,0,0,0
2.831,0.7730,0,0,0,0
2.866,0.7733,0,0,0,0
2.897,0.7737,0,0,0,0
2.931,0.7742,0,0,0,0
2.964,0.7744,0,0,0,0
2.998,0.7749,0,0,0,0
3.032,0.7753,0,0,0,0
3.064,0.7755,0,0,0,0
