time,halfW01,d0,d1,d2,d3
2.934,0.6663,0,1,1,0
0.333,0.6693,1,3,3,1
0.365,0.6697,1,3,3,1
0.397,0.6700,1,3,3,1
0.432,0.6705,1,3,3,1
0.463,0.6710,1,3,3,1
0.497,0.6712,1,4,3,1
0.532,0.6718,1,4,3,1
0.565,0.6724,1,4,3,1
0.597,0.6726,1,4,3,1
0.630,0.6732,1,4,3,1
0.662,0.6739,1,4,3,1
0.698,0.6742,1,4,3,1
0.731,0.6748,1,4,3,1
0.765,0.6755,1,4,3,1
0.797,0.6758,1,4,3,1
0.832,0.6765,1,4,3,1
0.864,0.6772,1,4,3,1
0.898,0.6776,1,4,3,1
0.931,0.6783,1,4,3,1
0.964,0.6791,1,4,3,1
0.997,0.6795,1,4,3,1
1.032,0.6803,1,4,3,1
1.064,0.6811,1,4,3,1
1.097,0.6815,1,4,3,1
1.129,0.6824,1,4,3,1
1.163,0.6833,1,4,3,1
1.197,0.6837,1,4,3,1
1.231,0.6846,1,4,3,1
1.265,0.6855,1,4,3,1
1.297,0.6860,1,4,3,1
1.332,0.6870,0,0,0,0
1.363,0.6879,0,0,0,0
1.399,0.6889,0,0,0,0
1.430,0.6894,0,0,0,0
1.464,0.6905,0,0,0,0
1.497,0.6910,0,0,0,0
1.530,0.6920,0,0,0,0
1.563,0.6931,0,0,0,0
1.597,0.6937,0,0,0,0
1.631,0.6948,0,0,0,0
1.663,0.6959,0,0,0,0
1.697,0.6964,0,0,0,0
1.732,0.6976,0,0,0,0
1.763,0.6988,0,0,0,0
1.798,0.6994,0,0,0,0
1.829,0.7005,0,0,0,0
1.865,0.7018,0,0,0,0
1.897,0.7024,0,0,0,0
1.935,0.7036,0,0,0,0
1.967,0.7048,0,0,0,0
1.998,0.7055,0,0,0,0
2.031,0.7067,0,0,0,0
2.065,0.7080,0,0,0,0
2.098,0.7087,0,0,0,0
2.130,0.7100,0,0,0,0
2.165,0.7113,0,0,0,0
2.198,0.7119,0,0,0,0
2.230,0.7133,0,0,0,0
2.264,0.7146,0,0,0,0
2.298,0.7153,0,0,0,0
2.332,0.7166,0,0,0,0
2.365,0.7180,0,0,0,0
2.397,0.7187,0,0,0,0
2.431,0.7201,0,0,0,0
2.464,0.7214,0,0,0,0
2.498,0.7221,0,0,0,0
2.532,0.7235,0,0,0,0
2.565,0.7249,0,0,0,0
2.597,0.7256,0,0,0,0
2.631,0.7270,0,0,0,0
2.669,0.7284,0,0,0,0
2.697,0.7291,0,0,0,0
2.730,0.7305,0,0,0,0
2.765,0.7318,0,0,0,0
2.798,0.7325,0,0,0,0
2.831,0.7382,1,4,3,2
2.865,0.7435,1,4,4,2
2.896,0.7476,1,4,4,2
2.931,0.7525,1,3,4,2
2.964,0.7569,1,3,4,2
2.996,0.7602,1,3,4,2
3.030,0.7640,1,3,3,2
3.064,0.7676,1,4,3,2
3.097,0.7700,1,4,3,2
3.131,0.7729,1,4,3,2
3.163,0.7753,1,4,3,2
3.197,0.7768,1,4,3,2
3.232,0.7786,1,4,3,2
3.265,0.7801,1,4,3,2
3.297,0.7805,1,4,3,2
3.329,0.7813,1,4,3,2
3.363,0.7817,1,4,3,2
3.398,0.7810,1,4,3,2
3.431,0.7807,1,4,3,2
3.463,0.7801,1,4,3,2
3.496,0.7808,1,4,3,2
3.530,0.7821,1,4,3,2
3.563,0.7835,1,4,3,2
3.598,0.7841,1,4,3,2
3.631,0.7854,1,4,3,2
3.665,0.7867,1,4,3,2
3.696,0.7873,1,4,3,2
3.732,0.7885,1,4,3,2
3.765,0.7898,1,4,3,2
3.796,0.7904,1,4,3,2
3.831,0.7916,1,4,3,2
3.868,0.7927,1,4,3,2
3.897,0.7933,1,4,3,2
3.932,0.7944,1,4,3,2
3.963,0.7955,1,4,3,2
3.997,0.7961,1,4,3,2
4.030,0.7972,1,4,3,2
4.065,0.7982,1,4,3,2
4.098,0.7987,1,4,3,2
4.131,0.7998,1,4,3,2
4.163,0.8008,1,4,3,2
4.198,0.8013,1,4,3,2
4.231,0.8022,1,4,3,2
4.265,0.8032,0,0,0,0
4.297,0.8036,0,0,0,0
4.331,0.8045,0,0,0,0
4.363,0.8054,0,0,0,0
4.398,0.8059,0,0,0,0
4.430,0.8067,0,0,0,0
4.463,0.8075,0,0,0,0
4.498,0.8080,0,0,0,0
4.530,0.8088,0,0,0,0
4.563,0.8095,0,0,0,0
4.598,0.8099,0,0,0,0
4.631,0.8107,0,0,0,0
4.663,0.8114,0,0,0,0
4.698,0.8118,0,0,0,0
4.732,0.8125,0,0,0,0
4.764,0.8132,0,0,0,0
4.796,0.8135,0,0,0,0
4.831,0.8141,0,0,0,0
4.863,0.8148,0,0,0,0
4.898,0.8151,0,0,0,0
4.928,0.8135,0,0,0,0
4.964,0.8110,0,0,0,0
4.998,0.8079,0,0,0,0
5.031,0.8047,0,0,0,0
5.064,0.8012,0,0,0,0
5.098,0.7968,1,3,3,2
5.130,0.7926,1,3,3,2
5.165,0.7899,1,3,3,2
5.197,0.7950,1,3,3,2
5.231,0.8002,1,3,3,2
5.264,0.8048,1,3,3,2
5.296,0.8089,1,3,3,2
5.330,0.8128,1,3,3,2
5.363,0.8161,1,3,3,2
5.398,0.8191,1,3,3,2
5.430,0.8215,1,3,3,2
5.464,0.8237,1,3,3,2
5.497,0.8252,1,3,3,2
5.530,0.8265,1,3,3,2
5.565,0.8273,1,3,3,2
5.597,0.8275,1,3,3,2
5.631,0.8274,1,3,3,2
5.664,0.8268,1,3,3,1
5.697,0.8256,1,3,3,1
5.730,0.8236,1,3,3,1
5.763,0.8207,2,3,3,1
5.798,0.8166,2,3,3,1
