time,halfW01,d0,d1,d2,d3
2.922,0.8078,0,1,1,0
0.333,0.8165,1,3,3,1
0.356,0.8170,1,3,3,1
0.399,0.8178,1,3,3,1
0.433,0.8185,1,3,3,1
0.469,0.8193,1,3,3,1
0.510,0.8200,1,3,3,1
0.535,0.8203,1,3,3,1
0.577,0.8209,1,3,3,1
0.603,0.8212,1,3,3,1
0.627,0.8218,1,3,3,2
0.669,0.8224,1,3,3,2
0.703,0.8226,1,3,3,2
0.735,0.8231,1,3,3,2
0.768,0.8235,1,3,3,2
0.802,0.8238,1,3,3,2
0.836,0.8242,1,3,3,2
0.863,0.8243,1,3,3,2
0.902,0.8247,1,3,3,2
0.936,0.8250,1,3,3,2
0.969,0.8253,1,3,3,2
1.002,0.8254,1,3,3,2
1.036,0.8257,1,3,3,2
1.069,0.8259,1,3,3,2
1.102,0.8260,1,3,3,2
1.136,0.8261,1,3,3,2
1.169,0.8263,1,3,3,2
1.199,0.8264,1,3,3,2
1.232,0.8265,1,3,3,2
1.266,0.8266,1,3,3,2
1.304,0.8266,1,3,3,2
1.333,0.8267,1,3,3,2
1.366,0.8267,1,3,3,2
1.399,0.8267,1,3,3,2
1.433,0.8267,1,3,3,2
1.469,0.8267,1,3,3,2
1.503,0.8267,1,3,3,2
1.536,0.8267,1,3,3,2
1.569,0.8267,1,3,3,2
1.602,0.8267,1,3,3,2
1.636,0.8266,0,0,0,0
1.669,0.8266,0,0,0,0
1.699,0.8265,0,0,0,0
1.733,0.8264,0,0,0,0
1.766,0.8264,0,0,0,0
1.799,0.8263,0,0,0,0
1.836,0.8262,0,0,0,0
1.869,0.8261,0,0,0,0
1.902,0.8261,0,0,0,0
1.936,0.8259,0,0,0,0
1.969,0.8258,0,0,0,0
2.002,0.8258,0,0,0,0
2.036,0.8256,0,0,0,0
2.069,0.8255,0,0,0,0
2.102,0.8254,0,0,0,0
2.136,0.8253,0,0,0,0
2.169,0.8252,0,0,0,0
2.202,0.8251,0,0,0,0
2.236,0.8250,0,0,0,0
2.269,0.8248,0,0,0,0
2.302,0.8248,0,0,0,0
2.336,0.8246,0,0,0,0
2.369,0.8245,0,0,0,0
2.402,0.8244,0,0,0,0
2.436,0.8243,0,0,0,0
2.469,0.8241,0,0,0,0
2.502,0.8240,0,0,0,0
2.536,0.8239,0,0,0,0
2.567,0.8238,0,0,0,0
2.599,0.8237,0,0,0,0
2.632,0.8236,0,0,0,0
2.666,0.8235,0,0,0,0
2.699,0.8233,0,0,0,0
2.732,0.8232,0,0,0,0
2.766,0.8231,0,0,0,0
2.799,0.8230,0,0,0,0
2.832,0.8229,0,0,0,0
2.869,0.8227,0,0,0,0
2.902,0.8227,0,0,0,0
2.935,0.8226,0,0,0,0
2.969,0.8224,0,0,0,0
2.993,0.8224,0,0,0,0
3.036,0.8223,0,0,0,0
3.077,0.8221,0,0,0,0
3.102,0.8221,0,0,0,0
3.135,0.8220,0,0,0,0
3.169,0.8219,0,0,0,0
3.202,0.8218,0,0,0,0
3.227,0.8217,0,0,0,0
3.269,0.8216,0,0,0,0
3.303,0.8215,0,0,0,0
3.336,0.8214,0,0,0,0
3.369,0.8213,0,0,0,0
3.402,0.8213,0,0,0,0
3.436,0.8212,0,0,0,0
3.469,0.8211,0,0,0,0
3.502,0.8211,0,0,0,0
3.536,0.8210,0,0,0,0
3.569,0.8209,0,0,0,0
3.603,0.8208,0,0,0,0
3.636,0.8208,0,0,0,0
3.669,0.8207,0,0,0,0
3.702,0.8206,0,0,0,0
3.736,0.8206,0,0,0,0
3.769,0.8205,0,0,0,0
3.802,0.8204,0,0,0,0
3.836,0.8204,0,0,0,0
3.869,0.8203,0,0,0,0
3.902,0.8203,0,0,0,0
3.936,0.8202,0,0,0,0
3.963,0.8202,0,0,0,0
4.002,0.8201,0,0,0,0
4.036,0.8201,0,0,0,0
4.069,0.8200,0,0,0,0
4.103,0.8200,0,0,0,0
4.136,0.8199,0,0,0,0
4.169,0.8199,0,0,0,0
4.203,0.8198,0,0,0,0
4.236,0.8198,0,0,0,0
4.269,0.8197,0,0,0,0
4.302,0.8197,0,0,0,0
4.336,0.8197,0,0,0,0
4.369,0.8196,0,0,0,0
4.403,0.8196,0,0,0,0
4.436,0.8196,0,0,0,0
4.469,0.8195,0,0,0,0
4.502,0.8195,0,0,0,0
4.533,0.8195,0,0,0,0
4.577,0.8195,0,0,0,0
4.602,0.8194,0,0,0,0
4.636,0.8194,0,0,0,0
4.669,0.8194,0,0,0,0
4.703,0.8194,0,0,0,0
4.736,0.8193,0,0,0,0
4.769,0.8193,0,0,0,0
4.794,0.8193,0,0,0,0
4.836,0.8193,0,0,0,0
4.869,0.8193,0,0,0,0
4.903,0.8192,0,0,0,0
4.936,0.8192,0,0,0,0
4.969,0.8192,0,0,0,0
5.002,0.8192,0,0,0,0
5.032,0.8192,0,0,0,0
5.066,0.8192,0,0,0,0
5.099,0.8191,0,0,0,0
5.132,0.8191,0,0,0,0
5.166,0.8191,0,0,0,0
5.199,0.8191,0,0,0,0
5.232,0.8191,0,0,0,0
5.266,0.8191,0,0,0,0
5.299,0.8191,0,0,0,0
5.332,0.8191,0,0,0,0
5.369,0.8191,0,0,0,0
5.402,0.8191,0,0,0,0
5.436,0.8191,0,0,0,0
5.705,0.8190,0,0,0,0
5.738,0.8190,0,0,0,0
5.750,0.8190,0,0,0,0
5.791,0.8190,0,0,0,0
5.823,0.8190,0,0,0,0
5.862,0.8190,0,0,0,0
5.890,0.8190,0,0,0,0
5.923,0.8190,0,0,0,0
5.956,0.8190,0,0,0,0
5.990,0.8190,0,0,0,0
6.023,0.8190,0,0,0,0
6.056,0.8191,0,0,0,0
6.089,0.8191,0,0,0,0
6.123,0.8191,0,0,0,0
6.156,0.8191,0,0,0,0
6.189,0.8191,0,0,0,0
6.222,0.8191,0,0,0,0
6.256,0.8191,0,0,0,0
6.291,0.8191,0,0,0,0
6.323,0.8191,0,0,0,0
6.356,0.8191,0,0,0,0
6.390,0.8191,0,0,0,0
6.423,0.8191,0,0,0,0
6.456,0.8191,0,0,0,0
6.489,0.8191,0,0,0,0
6.523,0.8191,0,0,0,0
6.556,0.8191,0,0,0,0
6.591,0.8192,0,0,0,0
6.623,0.8192,0,0,0,0
6.656,0.8192,0,0,0,0
6.703,0.8192,0,0,0,0
6.723,0.8192,0,0,0,0
6.770,0.8192,0,0,0,0
6.789,0.8192,0,0,0,0
6.827,0.8192,0,0,0,0
6.853,0.8192,0,0,0,0
6.895,0.8192,0,0,0,0
6.928,0.8192,0,0,0,0
6.961,0.8193,0,0,0,0
7.003,0.8193,0,0,0,0
7.023,0.8193,0,0,0,0
7.053,0.8193,0,0,0,0
7.089,0.8193,0,0,0,0
7.121,0.8193,0,0,0,0
7.156,0.8193,0,0,0,0
7.189,0.8193,0,0,0,0
7.223,0.8193,0,0,0,0
7.257,0.8194,0,0,0,0
7.289,0.8194,0,0,0,0
7.323,0.8194,0,0,0,0
7.356,0.8194,0,0,0,0
7.392,0.8194,0,0,0,0
7.423,0.8194,0,0,0,0
7.461,0.8194,0,0,0,0
7.494,0.8194,0,0,0,0
7.523,0.8194,0,0,0,0
7.572,0.8195,0,0,0,0
7.590,0.8195,0,0,0,0
7.623,0.8195,0,0,0,0
7.656,0.8195,0,0,0,0
7.689,0.8195,0,0,0,0
7.722,0.8195,0,0,0,0
7.756,0.8195,0,0,0,0
7.790,0.8195,0,0,0,0
7.823,0.8196,0,0,0,0
7.856,0.8196,0,0,0,0
7.890,0.8196,0,0,0,0
7.922,0.8196,0,0,0,0
7.956,0.8196,0,0,0,0
7.989,0.8196,0,0,0,0
8.023,0.8196,0,0,0,0
8.056,0.8196,0,0,0,0
8.093,0.8197,0,0,0,0
8.127,0.8197,0,0,0,0
8.168,0.8197,0,0,0,0
8.194,0.8197,0,0,0,0
8.227,0.8197,0,0,0,0
8.252,0.8197,0,0,0,0
8.294,0.8197,0,0,0,0
8.327,0.8197,0,0,0,0
8.356,0.8198,0,0,0,0
8.394,0.8198,0,0,0,0
8.423,0.8198,0,0,0,0
