time,halfW01,d0,d1,d2,d3
2.932,0.7513,0,1,0,0
0.333,0.7588,1,3,3,1
0.366,0.7599,1,3,3,1
0.399,0.7605,1,3,3,1
0.433,0.7617,1,3,3,1
0.466,0.7629,1,3,3,1
0.499,0.7635,1,3,3,2
0.532,0.7648,1,3,3,2
0.566,0.7661,1,3,3,2
0.599,0.7668,1,3,3,2
0.633,0.7681,1,3,3,2
0.666,0.7694,1,3,3,2
0.699,0.7701,1,3,3,2
0.733,0.7714,1,4,3,2
0.766,0.7728,1,4,3,2
0.799,0.7734,1,4,3,2
0.833,0.7748,1,4,3,2
0.866,0.7761,1,4,3,2
0.899,0.7767,1,4,3,2
0.933,0.7781,1,4,3,2
0.966,0.7794,1,4,3,2
0.999,0.7800,1,4,3,2
1.033,0.7813,1,4,3,2
1.066,0.7826,1,4,3,2
1.099,0.7832,1,4,3,2
1.134,0.7845,1,4,3,2
1.166,0.7857,1,4,3,2
1.199,0.7863,1,4,3,2
1.233,0.7875,1,4,3,2
1.266,0.7887,1,4,3,2
1.300,0.7893,1,4,3,2
1.333,0.7904,1,4,3,2
1.366,0.7916,1,4,3,2
1.399,0.7921,1,4,3,2
1.432,0.7932,1,4,3,2
1.466,0.7943,1,4,3,2
1.499,0.7948,1,4,3,2
1.533,0.7958,1,4,3,2
1.566,0.7969,1,4,3,2
1.599,0.7973,1,4,3,2
1.632,0.7983,1,4,3,2
1.666,0.7993,0,0,0,0
1.699,0.7997,0,0,0,0
1.732,0.8006,0,0,0,0
1.766,0.8015,0,0,0,0
1.799,0.8020,0,0,0,0
1.832,0.8028,0,0,0,0
1.865,0.8036,0,0,0,0
1.899,0.8040,0,0,0,0
1.932,0.8048,0,0,0,0
1.966,0.8056,0,0,0,0
1.999,0.8059,0,0,0,0
2.032,0.8067,0,0,0,0
2.066,0.8073,0,0,0,0
2.099,0.8077,0,0,0,0
2.132,0.8084,0,0,0,0
2.166,0.8090,0,0,0,0
2.199,0.8093,0,0,0,0
2.233,0.8099,0,0,0,0
2.266,0.8105,0,0,0,0
2.299,0.8108,0,0,0,0
2.332,0.8113,0,0,0,0
2.368,0.8119,0,0,0,0
2.399,0.8121,0,0,0,0
2.432,0.8126,0,0,0,0
2.466,0.8131,0,0,0,0
2.499,0.8133,0,0,0,0
2.532,0.8138,0,0,0,0
2.566,0.8142,0,0,0,0
2.599,0.8144,0,0,0,0
2.631,0.8148,0,0,0,0
2.666,0.8152,0,0,0,0
2.699,0.8154,0,0,0,0
2.733,0.8158,0,0,0,0
2.766,0.8162,0,0,0,0
2.799,0.8163,0,0,0,0
2.832,0.8167,0,0,0,0
2.866,0.8170,0,0,0,0
2.897,0.8172,0,0,0,0
2.933,0.8175,0,0,0,0
2.966,0.8178,0,0,0,0
2.999,0.8179,0,0,0,0
3.032,0.8182,0,0,0,0
3.066,0.8185,0,0,0,0
3.099,0.8186,0,0,0,0
3.132,0.8188,0,0,0,0
3.167,0.8191,0,0,0,0
3.199,0.8192,0,0,0,0
3.232,0.8194,0,0,0,0
3.266,0.8197,0,0,0,0
3.299,0.8198,0,0,0,0
3.332,0.8200,0,0,0,0
3.366,0.8202,0,0,0,0
3.399,0.8203,0,0,0,0
3.431,0.8205,0,0,0,0
3.466,0.8206,0,0,0,0
3.499,0.8207,0,0,0,0
3.532,0.8209,0,0,0,0
3.566,0.8211,0,0,0,0
3.599,0.8211,0,0,0,0
3.633,0.8213,0,0,0,0
3.666,0.8215,0,0,0,0
